table,gender_blend,issue_age,duration,q_sel
t3285,60% Male,13,11,7.2e-4
t3285,60% Male,13,12,7.6e-4
t3285,60% Male,13,13,7.7e-4
t3285,60% Male,13,14,7.7e-4
t3285,60% Male,13,15,7.6e-4
t3285,60% Male,13,16,7.6e-4
t3285,60% Male,13,17,7.7e-4
t3285,60% Male,13,18,8e-4
t3285,60% Male,13,19,8.4e-4
t3285,60% Male,13,20,9.1e-4
t3285,60% Male,13,21,9.7e-4
t3285,60% Male,13,22,0.00106
t3285,60% Male,13,23,0.00115
t3285,60% Male,13,24,0.00127
t3285,60% Male,13,25,0.00139
t3285,60% Male,14,1,2.3e-4
t3285,60% Male,14,2,3.4e-4
t3285,60% Male,14,3,4.7e-4
t3285,60% Male,14,4,6e-4
t3285,60% Male,14,5,6.1e-4
t3285,60% Male,14,6,6.4e-4
t3285,60% Male,14,7,6.5e-4
t3285,60% Male,14,8,6.7e-4
t3285,60% Male,14,9,6.9e-4
t3285,60% Male,14,10,7.2e-4
t3285,60% Male,14,11,7.6e-4
t3285,60% Male,14,12,7.7e-4
t3285,60% Male,14,13,7.7e-4
t3285,60% Male,14,14,7.6e-4
t3285,60% Male,14,15,7.6e-4
t3285,60% Male,14,16,7.7e-4
t3285,60% Male,14,17,8e-4
t3285,60% Male,14,18,8.4e-4
t3285,60% Male,14,19,9.1e-4
t3285,60% Male,14,20,9.7e-4
t3285,60% Male,14,21,0.00106
t3285,60% Male,14,22,0.00115
t3285,60% Male,14,23,0.00127
t3285,60% Male,14,24,0.00139
t3285,60% Male,14,25,0.00151
t3285,60% Male,15,1,3.4e-4
t3285,60% Male,15,2,4.7e-4
t3285,60% Male,15,3,6e-4
t3285,60% Male,15,4,6.1e-4
t3285,60% Male,15,5,6.4e-4
t3285,60% Male,15,6,6.5e-4
t3285,60% Male,15,7,6.7e-4
t3285,60% Male,15,8,6.9e-4
t3285,60% Male,15,9,7.2e-4
t3285,60% Male,15,10,7.6e-4
t3285,60% Male,15,11,7.7e-4
t3285,60% Male,15,12,7.7e-4
t3285,60% Male,15,13,7.6e-4
t3285,60% Male,15,14,7.6e-4
t3285,60% Male,15,15,7.7e-4
t3285,60% Male,15,16,8e-4
t3285,60% Male,15,17,8.4e-4
t3285,60% Male,15,18,9.1e-4
t3285,60% Male,15,19,9.7e-4
t3285,60% Male,15,20,0.00106
t3285,60% Male,15,21,0.00115
t3285,60% Male,15,22,0.00127
t3285,60% Male,15,23,0.00139
t3285,60% Male,15,24,0.00151
t3285,60% Male,15,25,0.00163
t3285,60% Male,16,1,4.7e-4
t3285,60% Male,16,2,6e-4
t3285,60% Male,16,3,6.1e-4
t3285,60% Male,16,4,6.4e-4
t3285,60% Male,16,5,6.5e-4
t3285,60% Male,16,6,6.7e-4
t3285,60% Male,16,7,6.9e-4
t3285,60% Male,16,8,7.2e-4
t3285,60% Male,16,9,7.6e-4
t3285,60% Male,16,10,7.7e-4
t3285,60% Male,16,11,7.7e-4
t3285,60% Male,16,12,7.6e-4
t3285,60% Male,16,13,7.6e-4
t3285,60% Male,16,14,7.7e-4
t3285,60% Male,16,15,8e-4
t3285,60% Male,16,16,8.4e-4
t3285,60% Male,16,17,9.1e-4
t3285,60% Male,16,18,9.7e-4
t3285,60% Male,16,19,0.00106
t3285,60% Male,16,20,0.00115
t3285,60% Male,16,21,0.00127
t3285,60% Male,16,22,0.00139
t3285,60% Male,16,23,0.00151
t3285,60% Male,16,24,0.00163
t3285,60% Male,16,25,0.00175
t3285,60% Male,17,1,6e-4
t3285,60% Male,17,2,6.1e-4
t3285,60% Male,17,3,6.4e-4
t3285,60% Male,17,4,6.5e-4
t3285,60% Male,17,5,6.7e-4
t3285,60% Male,17,6,6.9e-4
t3285,60% Male,17,7,7.2e-4
t3285,60% Male,17,8,7.6e-4
t3285,60% Male,17,9,7.7e-4
t3285,60% Male,17,10,7.7e-4
t3285,60% Male,17,11,7.6e-4
t3285,60% Male,17,12,7.6e-4
t3285,60% Male,17,13,7.7e-4
t3285,60% Male,17,14,8e-4
t3285,60% Male,17,15,8.4e-4
t3285,60% Male,17,16,9.1e-4
t3285,60% Male,17,17,9.7e-4
t3285,60% Male,17,18,0.00106
t3285,60% Male,17,19,0.00115
t3285,60% Male,17,20,0.00127
t3285,60% Male,17,21,0.00139
t3285,60% Male,17,22,0.00151
t3285,60% Male,17,23,0.00163
t3285,60% Male,17,24,0.00175
t3285,60% Male,17,25,0.00185
t3285,60% Male,18,1,6.1e-4
t3285,60% Male,18,2,6.3e-4
t3285,60% Male,18,3,6.4e-4
t3285,60% Male,18,4,6.5e-4
t3285,60% Male,18,5,6.6e-4
t3285,60% Male,18,6,6.7e-4
t3285,60% Male,18,7,6.9e-4
t3285,60% Male,18,8,6.8e-4
t3285,60% Male,18,9,6.4e-4
t3285,60% Male,18,10,6.3e-4
t3285,60% Male,18,11,6.3e-4
t3285,60% Male,18,12,6.3e-4
t3285,60% Male,18,13,6.4e-4
t3285,60% Male,18,14,6.7e-4
t3285,60% Male,18,15,7.3e-4
t3285,60% Male,18,16,8e-4
t3285,60% Male,18,17,9e-4
t3285,60% Male,18,18,0.001
t3285,60% Male,18,19,0.00112
t3285,60% Male,18,20,0.00124
t3285,60% Male,18,21,0.00137
t3285,60% Male,18,22,0.00149
t3285,60% Male,18,23,0.00162
t3285,60% Male,18,24,0.00175
t3285,60% Male,18,25,0.00187
t3285,60% Male,19,1,5.7e-4
t3285,60% Male,19,2,5.8e-4
t3285,60% Male,19,3,6e-4
t3285,60% Male,19,4,6e-4
t3285,60% Male,19,5,6.1e-4
t3285,60% Male,19,6,6.2e-4
t3285,60% Male,19,7,6.2e-4
t3285,60% Male,19,8,6.1e-4
t3285,60% Male,19,9,5.9e-4
t3285,60% Male,19,10,5.9e-4
t3285,60% Male,19,11,6e-4
t3285,60% Male,19,12,6.1e-4
t3285,60% Male,19,13,6.3e-4
t3285,60% Male,19,14,6.8e-4
t3285,60% Male,19,15,7.5e-4
t3285,60% Male,19,16,8.4e-4
t3285,60% Male,19,17,9.4e-4
t3285,60% Male,19,18,0.00106
t3285,60% Male,19,19,0.00119
t3285,60% Male,19,20,0.00133
t3285,60% Male,19,21,0.00146
t3285,60% Male,19,22,0.00158
t3285,60% Male,19,23,0.00171
t3285,60% Male,19,24,0.00182
t3285,60% Male,19,25,0.00194
t3285,60% Male,20,1,5e-4
t3285,60% Male,20,2,5.3e-4
t3285,60% Male,20,3,5.4e-4
t3285,60% Male,20,4,5.5e-4
t3285,60% Male,20,5,5.6e-4
t3285,60% Male,20,6,5.6e-4
t3285,60% Male,20,7,5.6e-4
t3285,60% Male,20,8,5.5e-4
t3285,60% Male,20,9,5.4e-4
t3285,60% Male,20,10,5.7e-4
t3285,60% Male,20,11,5.8e-4
t3285,60% Male,20,12,6e-4
t3285,60% Male,20,13,6.4e-4
t3285,60% Male,20,14,7.1e-4
t3285,60% Male,20,15,7.9e-4
t3285,60% Male,20,16,8.7e-4
t3285,60% Male,20,17,9.9e-4
t3285,60% Male,20,18,0.00113
t3285,60% Male,20,19,0.00128
t3285,60% Male,20,20,0.00142
t3285,60% Male,20,21,0.00155
t3285,60% Male,20,22,0.00166
t3285,60% Male,20,23,0.00177
t3285,60% Male,20,24,0.00189
t3285,60% Male,20,25,0.002
t3285,60% Male,21,1,4.4e-4
t3285,60% Male,21,2,4.9e-4
t3285,60% Male,21,3,4.9e-4
t3285,60% Male,21,4,4.8e-4
t3285,60% Male,21,5,4.9e-4
t3285,60% Male,21,6,5e-4
t3285,60% Male,21,7,5e-4
t3285,60% Male,21,8,5e-4
t3285,60% Male,21,9,5.2e-4
t3285,60% Male,21,10,5.5e-4
t3285,60% Male,21,11,5.8e-4
t3285,60% Male,21,12,6.1e-4
t3285,60% Male,21,13,6.6e-4
t3285,60% Male,21,14,7.4e-4
t3285,60% Male,21,15,8.3e-4
t3285,60% Male,21,16,0.00093000000000000005
t3285,60% Male,21,17,0.00105
t3285,60% Male,21,18,0.0012
t3285,60% Male,21,19,0.00134
t3285,60% Male,21,20,0.00149
t3285,60% Male,21,21,0.00162
t3285,60% Male,21,22,0.00172
t3285,60% Male,21,23,0.00181
t3285,60% Male,21,24,0.00192
t3285,60% Male,21,25,0.00205
t3285,60% Male,22,1,4e-4
t3285,60% Male,22,2,4.3e-4
t3285,60% Male,22,3,4.3e-4
t3285,60% Male,22,4,4.3e-4
t3285,60% Male,22,5,4.3e-4
t3285,60% Male,22,6,4.4e-4
t3285,60% Male,22,7,4.6e-4
t3285,60% Male,22,8,4.8e-4
t3285,60% Male,22,9,5e-4
t3285,60% Male,22,10,5.4e-4
t3285,60% Male,22,11,5.8e-4
t3285,60% Male,22,12,6.4e-4
t3285,60% Male,22,13,6.9e-4
t3285,60% Male,22,14,7.8e-4
t3285,60% Male,22,15,8.8e-4
t3285,60% Male,22,16,9.9e-4
t3285,60% Male,22,17,0.00112
t3285,60% Male,22,18,0.00126
t3285,60% Male,22,19,0.00141
t3285,60% Male,22,20,0.00156
t3285,60% Male,22,21,0.00166
t3285,60% Male,22,22,0.00175
t3285,60% Male,22,23,0.00184
t3285,60% Male,22,24,0.00197
t3285,60% Male,22,25,0.00213
t3285,60% Male,23,1,3.6e-4
t3285,60% Male,23,2,3.9e-4
t3285,60% Male,23,3,3.7e-4
t3285,60% Male,23,4,3.8e-4
t3285,60% Male,23,5,3.9e-4
t3285,60% Male,23,6,4.1e-4
t3285,60% Male,23,7,4.3e-4
t3285,60% Male,23,8,4.6e-4
t3285,60% Male,23,9,5e-4
t3285,60% Male,23,10,5.5e-4
t3285,60% Male,23,11,6e-4
t3285,60% Male,23,12,6.6e-4
t3285,60% Male,23,13,7.3e-4
t3285,60% Male,23,14,8.3e-4
t3285,60% Male,23,15,9.4e-4
t3285,60% Male,23,16,0.00106
t3285,60% Male,23,17,0.00118
t3285,60% Male,23,18,0.00133
t3285,60% Male,23,19,0.00148
t3285,60% Male,23,20,0.0016
t3285,60% Male,23,21,0.00169
t3285,60% Male,23,22,0.00178
t3285,60% Male,23,23,0.00187
t3285,60% Male,23,24,0.00203
t3285,60% Male,23,25,0.0022
t3285,60% Male,24,1,3.2e-4
t3285,60% Male,24,2,3.4e-4
t3285,60% Male,24,3,3.4e-4
t3285,60% Male,24,4,3.5e-4
t3285,60% Male,24,5,3.7e-4
t3285,60% Male,24,6,3.9e-4
t3285,60% Male,24,7,4.2e-4
t3285,60% Male,24,8,4.6e-4
t3285,60% Male,24,9,5.1e-4
t3285,60% Male,24,10,5.7e-4
t3285,60% Male,24,11,6.3e-4
t3285,60% Male,24,12,7e-4
t3285,60% Male,24,13,7.8e-4
t3285,60% Male,24,14,8.9e-4
t3285,60% Male,24,15,0.00102
t3285,60% Male,24,16,0.00112
t3285,60% Male,24,17,0.00125
t3285,60% Male,24,18,0.00139
t3285,60% Male,24,19,0.00153
t3285,60% Male,24,20,0.00163
t3285,60% Male,24,21,0.00173
t3285,60% Male,24,22,0.00182
t3285,60% Male,24,23,0.00195
t3285,60% Male,24,24,0.00212
t3285,60% Male,24,25,0.0023
t3285,60% Male,25,1,2.8e-4
t3285,60% Male,25,2,3.1e-4
t3285,60% Male,25,3,3.1e-4
t3285,60% Male,25,4,3.3e-4
t3285,60% Male,25,5,3.5e-4
t3285,60% Male,25,6,3.8e-4
t3285,60% Male,25,7,4.2e-4
t3285,60% Male,25,8,4.7e-4
t3285,60% Male,25,9,5.2e-4
t3285,60% Male,25,10,6e-4
t3285,60% Male,25,11,6.7e-4
t3285,60% Male,25,12,7.5e-4
t3285,60% Male,25,13,8.4e-4
t3285,60% Male,25,14,9.7e-4
t3285,60% Male,25,15,0.00108
t3285,60% Male,25,16,0.00119
t3285,60% Male,25,17,0.00133
t3285,60% Male,25,18,0.00146
t3285,60% Male,25,19,0.00158
t3285,60% Male,25,20,0.00166
t3285,60% Male,25,21,0.00177
t3285,60% Male,25,22,0.00189
t3285,60% Male,25,23,0.00205
t3285,60% Male,25,24,0.00224
t3285,60% Male,25,25,0.00244
t3285,60% Male,26,1,2.5e-4
t3285,60% Male,26,2,2.8e-4
t3285,60% Male,26,3,3e-4
t3285,60% Male,26,4,3.2e-4
t3285,60% Male,26,5,3.4e-4
t3285,60% Male,26,6,3.8e-4
t3285,60% Male,26,7,4.3e-4
t3285,60% Male,26,8,4.9e-4
t3285,60% Male,26,9,5.5e-4
t3285,60% Male,26,10,6.3e-4
t3285,60% Male,26,11,7.1e-4
t3285,60% Male,26,12,7.9e-4
t3285,60% Male,26,13,9.1e-4
t3285,60% Male,26,14,0.00104
t3285,60% Male,26,15,0.00115
t3285,60% Male,26,16,0.00126
t3285,60% Male,26,17,0.0014
t3285,60% Male,26,18,0.00152
t3285,60% Male,26,19,0.00162
t3285,60% Male,26,20,0.00172
t3285,60% Male,26,21,0.00185
t3285,60% Male,26,22,0.002
t3285,60% Male,26,23,0.00218
t3285,60% Male,26,24,0.00237
t3285,60% Male,26,25,0.0026
t3285,60% Male,27,1,2.2e-4
t3285,60% Male,27,2,2.7e-4
t3285,60% Male,27,3,2.9e-4
t3285,60% Male,27,4,3.2e-4
t3285,60% Male,27,5,3.5e-4
t3285,60% Male,27,6,3.9e-4
t3285,60% Male,27,7,4.5e-4
t3285,60% Male,27,8,5.1e-4
t3285,60% Male,27,9,5.8e-4
t3285,60% Male,27,10,6.7e-4
t3285,60% Male,27,11,7.6e-4
t3285,60% Male,27,12,8.6e-4
t3285,60% Male,27,13,9.9e-4
t3285,60% Male,27,14,0.00111
t3285,60% Male,27,15,0.00122
t3285,60% Male,27,16,0.00133
t3285,60% Male,27,17,0.00146
t3285,60% Male,27,18,0.00157
t3285,60% Male,27,19,0.00167
t3285,60% Male,27,20,0.0018
t3285,60% Male,27,21,0.00195
t3285,60% Male,27,22,0.00212
t3285,60% Male,27,23,0.00231
t3285,60% Male,27,24,0.00253
t3285,60% Male,27,25,0.00277
t3285,60% Male,28,1,2e-4
t3285,60% Male,28,2,2.5e-4
t3285,60% Male,28,3,2.9e-4
t3285,60% Male,28,4,3.3e-4
t3285,60% Male,28,5,3.7e-4
t3285,60% Male,28,6,4.2e-4
t3285,60% Male,28,7,4.7e-4
t3285,60% Male,28,8,5.5e-4
t3285,60% Male,28,9,6.2e-4
t3285,60% Male,28,10,7.3e-4
t3285,60% Male,28,11,8.3e-4
t3285,60% Male,28,12,9.4e-4
t3285,60% Male,28,13,0.00105
t3285,60% Male,28,14,0.00118
t3285,60% Male,28,15,0.00129
t3285,60% Male,28,16,0.00139
t3285,60% Male,28,17,0.00151
t3285,60% Male,28,18,0.00163
t3285,60% Male,28,19,0.00176
t3285,60% Male,28,20,0.00191
t3285,60% Male,28,21,0.00208
t3285,60% Male,28,22,0.00226
t3285,60% Male,28,23,0.00248
t3285,60% Male,28,24,0.00271
t3285,60% Male,28,25,0.00297
t3285,60% Male,29,1,2e-4
t3285,60% Male,29,2,2.5e-4
t3285,60% Male,29,3,3e-4
t3285,60% Male,29,4,3.5e-4
t3285,60% Male,29,5,3.9e-4
t3285,60% Male,29,6,4.5e-4
t3285,60% Male,29,7,5.1e-4
t3285,60% Male,29,8,5.8e-4
t3285,60% Male,29,9,6.6e-4
t3285,60% Male,29,10,7.9e-4
t3285,60% Male,29,11,8.9e-4
t3285,60% Male,29,12,0.001
t3285,60% Male,29,13,0.00111
t3285,60% Male,29,14,0.00124
t3285,60% Male,29,15,0.00134
t3285,60% Male,29,16,0.00145
t3285,60% Male,29,17,0.00159
t3285,60% Male,29,18,0.00173
t3285,60% Male,29,19,0.00187
t3285,60% Male,29,20,0.00204
t3285,60% Male,29,21,0.00223
t3285,60% Male,29,22,0.00244
t3285,60% Male,29,23,0.00267
t3285,60% Male,29,24,0.00293
t3285,60% Male,29,25,0.00322
t3285,60% Male,30,1,1.9e-4
t3285,60% Male,30,2,2.5e-4
t3285,60% Male,30,3,3.2e-4
t3285,60% Male,30,4,3.7e-4
t3285,60% Male,30,5,4.2e-4
t3285,60% Male,30,6,4.8e-4
t3285,60% Male,30,7,5.4e-4
t3285,60% Male,30,8,6.3e-4
t3285,60% Male,30,9,7.2e-4
t3285,60% Male,30,10,8.5e-4
t3285,60% Male,30,11,9.4e-4
t3285,60% Male,30,12,0.00104
t3285,60% Male,30,13,0.00116
t3285,60% Male,30,14,0.00128
t3285,60% Male,30,15,0.00139
t3285,60% Male,30,16,0.00153
t3285,60% Male,30,17,0.0017
t3285,60% Male,30,18,0.0018600000000000001
t3285,60% Male,30,19,0.00202
t3285,60% Male,30,20,0.0022
t3285,60% Male,30,21,0.00242
t3285,60% Male,30,22,0.00265
t3285,60% Male,30,23,0.00291
t3285,60% Male,30,24,0.0032
t3285,60% Male,30,25,0.00351
t3285,60% Male,31,1,1.9e-4
t3285,60% Male,31,2,2.5e-4
t3285,60% Male,31,3,3.4e-4
t3285,60% Male,31,4,3.9e-4
t3285,60% Male,31,5,4.5e-4
t3285,60% Male,31,6,5.1e-4
t3285,60% Male,31,7,5.9e-4
t3285,60% Male,31,8,6.8e-4
t3285,60% Male,31,9,7.9e-4
t3285,60% Male,31,10,9.1e-4
t3285,60% Male,31,11,0.00101
t3285,60% Male,31,12,0.0011
t3285,60% Male,31,13,0.00123
t3285,60% Male,31,14,0.00134
t3285,60% Male,31,15,0.00147
t3285,60% Male,31,16,0.00164
t3285,60% Male,31,17,0.00183
t3285,60% Male,31,18,0.00199
t3285,60% Male,31,19,0.00218
t3285,60% Male,31,20,0.00238
t3285,60% Male,31,21,0.00263
t3285,60% Male,31,22,0.00289
t3285,60% Male,31,23,0.00318
t3285,60% Male,31,24,0.0035
t3285,60% Male,31,25,0.00382
t3285,60% Male,32,1,1.9e-4
t3285,60% Male,32,2,2.7e-4
t3285,60% Male,32,3,3.6e-4
t3285,60% Male,32,4,4.3e-4
t3285,60% Male,32,5,4.9e-4
t3285,60% Male,32,6,5.6e-4
t3285,60% Male,32,7,6.4e-4
t3285,60% Male,32,8,7.4e-4
t3285,60% Male,32,9,8.5e-4
t3285,60% Male,32,10,9.8e-4
t3285,60% Male,32,11,0.00107
t3285,60% Male,32,12,0.00116
t3285,60% Male,32,13,0.00129
t3285,60% Male,32,14,0.00142
t3285,60% Male,32,15,0.00158
t3285,60% Male,32,16,0.00177
t3285,60% Male,32,17,0.00197
t3285,60% Male,32,18,0.00215
t3285,60% Male,32,19,0.00236
t3285,60% Male,32,20,0.00259
t3285,60% Male,32,21,0.00288
t3285,60% Male,32,22,0.00317
t3285,60% Male,32,23,0.00349
t3285,60% Male,32,24,0.00381
t3285,60% Male,32,25,0.00416
t3285,60% Male,33,1,2e-4
t3285,60% Male,33,2,2.8e-4
t3285,60% Male,33,3,3.9e-4
t3285,60% Male,33,4,4.7e-4
t3285,60% Male,33,5,5.3e-4
t3285,60% Male,33,6,6.1e-4
t3285,60% Male,33,7,7e-4
t3285,60% Male,33,8,8.1e-4
t3285,60% Male,33,9,9.2e-4
t3285,60% Male,33,10,0.00104
t3285,60% Male,33,11,0.00112
t3285,60% Male,33,12,0.00122
t3285,60% Male,33,13,0.00137
t3285,60% Male,33,14,0.00154
t3285,60% Male,33,15,0.00171
t3285,60% Male,33,16,0.00191
t3285,60% Male,33,17,0.00212
t3285,60% Male,33,18,0.00233
t3285,60% Male,33,19,0.00256
t3285,60% Male,33,20,0.00283
t3285,60% Male,33,21,0.00315
t3285,60% Male,33,22,0.00348
t3285,60% Male,33,23,0.00381
t3285,60% Male,33,24,0.00416
t3285,60% Male,33,25,0.00455
t3285,60% Male,34,1,2e-4
t3285,60% Male,34,2,2.9e-4
t3285,60% Male,34,3,4.3e-4
t3285,60% Male,34,4,5e-4
t3285,60% Male,34,5,5.8e-4
t3285,60% Male,34,6,6.7e-4
t3285,60% Male,34,7,7.6e-4
t3285,60% Male,34,8,8.8e-4
t3285,60% Male,34,9,9.8e-4
t3285,60% Male,34,10,0.00109
t3285,60% Male,34,11,0.00117
t3285,60% Male,34,12,0.0013
t3285,60% Male,34,13,0.00148
t3285,60% Male,34,14,0.00167
t3285,60% Male,34,15,0.00185
t3285,60% Male,34,16,0.00206
t3285,60% Male,34,17,0.00229
t3285,60% Male,34,18,0.00252
t3285,60% Male,34,19,0.00279
t3285,60% Male,34,20,0.00309
t3285,60% Male,34,21,0.00345
t3285,60% Male,34,22,0.00381
t3285,60% Male,34,23,0.00416
t3285,60% Male,34,24,0.00455
t3285,60% Male,34,25,0.00499
t3285,60% Male,35,1,2.1e-4
t3285,60% Male,35,2,3.1e-4
t3285,60% Male,35,3,4.6e-4
t3285,60% Male,35,4,5.5e-4
t3285,60% Male,35,5,6.4e-4
t3285,60% Male,35,6,7.3e-4
t3285,60% Male,35,7,8.3e-4
t3285,60% Male,35,8,9.4e-4
t3285,60% Male,35,9,0.00104
t3285,60% Male,35,10,0.00113
t3285,60% Male,35,11,0.00126
t3285,60% Male,35,12,0.00142
t3285,60% Male,35,13,0.00162
t3285,60% Male,35,14,0.00181
t3285,60% Male,35,15,0.00201
t3285,60% Male,35,16,0.00223
t3285,60% Male,35,17,0.00248
t3285,60% Male,35,18,0.00274
t3285,60% Male,35,19,0.00304
t3285,60% Male,35,20,0.00339
t3285,60% Male,35,21,0.00379
t3285,60% Male,35,22,0.00416
t3285,60% Male,35,23,0.00455
t3285,60% Male,35,24,0.00499
t3285,60% Male,35,25,0.0055
t3285,60% Male,36,1,2.3e-4
t3285,60% Male,36,2,3.3e-4
t3285,60% Male,36,3,5e-4
t3285,60% Male,36,4,6e-4
t3285,60% Male,36,5,7e-4
t3285,60% Male,36,6,7.9e-4
t3285,60% Male,36,7,9e-4
t3285,60% Male,36,8,0.001
t3285,60% Male,36,9,0.00108
t3285,60% Male,36,10,0.00121
t3285,60% Male,36,11,0.00138
t3285,60% Male,36,12,0.00155
t3285,60% Male,36,13,0.00176
t3285,60% Male,36,14,0.00196
t3285,60% Male,36,15,0.00218
t3285,60% Male,36,16,0.00242
t3285,60% Male,36,17,0.00268
t3285,60% Male,36,18,0.00297
t3285,60% Male,36,19,0.00332
t3285,60% Male,36,20,0.0037200000000000002
t3285,60% Male,36,21,0.00415
t3285,60% Male,36,22,0.00455
t3285,60% Male,36,23,0.00499
t3285,60% Male,36,24,0.0055
t3285,60% Male,36,25,0.00608
t3285,60% Male,37,1,2.3e-4
t3285,60% Male,37,2,3.6e-4
t3285,60% Male,37,3,5.4e-4
t3285,60% Male,37,4,6.5e-4
t3285,60% Male,37,5,7.6e-4
t3285,60% Male,37,6,8.6e-4
t3285,60% Male,37,7,9.6e-4
t3285,60% Male,37,8,0.00104
t3285,60% Male,37,9,0.00116
t3285,60% Male,37,10,0.00134
t3285,60% Male,37,11,0.00151
t3285,60% Male,37,12,0.0017
t3285,60% Male,37,13,0.00192
t3285,60% Male,37,14,0.00214
t3285,60% Male,37,15,0.00236
t3285,60% Male,37,16,0.00263
t3285,60% Male,37,17,0.00292
t3285,60% Male,37,18,0.00325
t3285,60% Male,37,19,0.00365
t3285,60% Male,37,20,0.0041
t3285,60% Male,37,21,0.00455
t3285,60% Male,37,22,0.00499
t3285,60% Male,37,23,0.0055
t3285,60% Male,37,24,0.00608
t3285,60% Male,37,25,0.00673
t3285,60% Male,38,1,2.5e-4
t3285,60% Male,38,2,4e-4
t3285,60% Male,38,3,5.8e-4
t3285,60% Male,38,4,7e-4
t3285,60% Male,38,5,8.2e-4
t3285,60% Male,38,6,9.2e-4
t3285,60% Male,38,7,0.00102
t3285,60% Male,38,8,0.00112
t3285,60% Male,38,9,0.00128
t3285,60% Male,38,10,0.00147
t3285,60% Male,38,11,0.00167
t3285,60% Male,38,12,0.00187
t3285,60% Male,38,13,0.0021
t3285,60% Male,38,14,0.00234
t3285,60% Male,38,15,0.00258
t3285,60% Male,38,16,0.00287
t3285,60% Male,38,17,0.0032
t3285,60% Male,38,18,0.00358
t3285,60% Male,38,19,0.00403
t3285,60% Male,38,20,0.00452
t3285,60% Male,38,21,0.00499
t3285,60% Male,38,22,0.0055
t3285,60% Male,38,23,0.00608
t3285,60% Male,38,24,0.00673
t3285,60% Male,38,25,0.00748
t3285,60% Male,39,1,2.7e-4
t3285,60% Male,39,2,4.4e-4
t3285,60% Male,39,3,6.3e-4
t3285,60% Male,39,4,7.6e-4
t3285,60% Male,39,5,8.8e-4
t3285,60% Male,39,6,9.8e-4
t3285,60% Male,39,7,0.00109
t3285,60% Male,39,8,0.00124
t3285,60% Male,39,9,0.00141
t3285,60% Male,39,10,0.00162
t3285,60% Male,39,11,0.00183
t3285,60% Male,39,12,0.00205
t3285,60% Male,39,13,0.0023
t3285,60% Male,39,14,0.00256
t3285,60% Male,39,15,0.00283
t3285,60% Male,39,16,0.00315
t3285,60% Male,39,17,0.00353
t3285,60% Male,39,18,0.00395
t3285,60% Male,39,19,0.00447
t3285,60% Male,39,20,0.00498
t3285,60% Male,39,21,0.0055
t3285,60% Male,39,22,0.00608
t3285,60% Male,39,23,0.00673
t3285,60% Male,39,24,0.00746
t3285,60% Male,39,25,0.00831
t3285,60% Male,40,1,2.9e-4
t3285,60% Male,40,2,4.8e-4
t3285,60% Male,40,3,6.8e-4
t3285,60% Male,40,4,8.1e-4
t3285,60% Male,40,5,9.4e-4
t3285,60% Male,40,6,0.00105
t3285,60% Male,40,7,0.0012
t3285,60% Male,40,8,0.00136
t3285,60% Male,40,9,0.00155
t3285,60% Male,40,10,0.00179
t3285,60% Male,40,11,0.00201
t3285,60% Male,40,12,0.00225
t3285,60% Male,40,13,0.00253
t3285,60% Male,40,14,0.00282
t3285,60% Male,40,15,0.00312
t3285,60% Male,40,16,0.00347
t3285,60% Male,40,17,0.0039
t3285,60% Male,40,18,0.0044
t3285,60% Male,40,19,0.00494
t3285,60% Male,40,20,0.00548
t3285,60% Male,40,21,0.00608
t3285,60% Male,40,22,0.00673
t3285,60% Male,40,23,0.00743
t3285,60% Male,40,24,0.00828
t3285,60% Male,40,25,0.0092
t3285,60% Male,41,1,3.2e-4
t3285,60% Male,41,2,5.3e-4
t3285,60% Male,41,3,7.2e-4
t3285,60% Male,41,4,8.6e-4
t3285,60% Male,41,5,0.00101
t3285,60% Male,41,6,0.00116
t3285,60% Male,41,7,0.00131
t3285,60% Male,41,8,0.00149
t3285,60% Male,41,9,0.00171
t3285,60% Male,41,10,0.00197
t3285,60% Male,41,11,0.00221
t3285,60% Male,41,12,0.00246
t3285,60% Male,41,13,0.00278
t3285,60% Male,41,14,0.0031
t3285,60% Male,41,15,0.00344
t3285,60% Male,41,16,0.00384
t3285,60% Male,41,17,0.00434
t3285,60% Male,41,18,0.00489
t3285,60% Male,41,19,0.00544
t3285,60% Male,41,20,0.00606
t3285,60% Male,41,21,0.00673
t3285,60% Male,41,22,0.00743
t3285,60% Male,41,23,0.00822
t3285,60% Male,41,24,0.00914
t3285,60% Male,41,25,0.01017
t3285,60% Male,42,1,3.6e-4
t3285,60% Male,42,2,5.8e-4
t3285,60% Male,42,3,7.6e-4
t3285,60% Male,42,4,9.4e-4
t3285,60% Male,42,5,0.0011
t3285,60% Male,42,6,0.00125
t3285,60% Male,42,7,0.00143
t3285,60% Male,42,8,0.00164
t3285,60% Male,42,9,0.00188
t3285,60% Male,42,10,0.00215
t3285,60% Male,42,11,0.00241
t3285,60% Male,42,12,0.0027
t3285,60% Male,42,13,0.00305
t3285,60% Male,42,14,0.00342
t3285,60% Male,42,15,0.00381
t3285,60% Male,42,16,0.00429
t3285,60% Male,42,17,0.00485
t3285,60% Male,42,18,0.00542
t3285,60% Male,42,19,0.00602
t3285,60% Male,42,20,0.0067
t3285,60% Male,42,21,0.00742
t3285,60% Male,42,22,0.00819
t3285,60% Male,42,23,0.00908
t3285,60% Male,42,24,0.0101
t3285,60% Male,42,25,0.01122
