table,gender,tobacco,issue_age,duration,q_sel
t3366,Female,Nonsmoker,20,11,3e-4
t3366,Female,Nonsmoker,20,12,3.1e-4
t3366,Female,Nonsmoker,20,13,3.2e-4
t3366,Female,Nonsmoker,20,14,3.5e-4
t3366,Female,Nonsmoker,20,15,4.1e-4
t3366,Female,Nonsmoker,20,16,4.9e-4
t3366,Female,Nonsmoker,20,17,5.8e-4
t3366,Female,Nonsmoker,20,18,6.7e-4
t3366,Female,Nonsmoker,20,19,7.5e-4
t3366,Female,Nonsmoker,20,20,8.1e-4
t3366,Female,Nonsmoker,20,21,8.5e-4
t3366,Female,Nonsmoker,20,22,8.6e-4
t3366,Female,Nonsmoker,20,23,8.6e-4
t3366,Female,Nonsmoker,20,24,8.6e-4
t3366,Female,Nonsmoker,20,25,8.7e-4
t3366,Female,Nonsmoker,21,1,1.8e-4
t3366,Female,Nonsmoker,21,2,2.1e-4
t3366,Female,Nonsmoker,21,3,2.2e-4
t3366,Female,Nonsmoker,21,4,2.3e-4
t3366,Female,Nonsmoker,21,5,2.2e-4
t3366,Female,Nonsmoker,21,6,2.1e-4
t3366,Female,Nonsmoker,21,7,2.1e-4
t3366,Female,Nonsmoker,21,8,2.3e-4
t3366,Female,Nonsmoker,21,9,2.5e-4
t3366,Female,Nonsmoker,21,10,2.8e-4
t3366,Female,Nonsmoker,21,11,3e-4
t3366,Female,Nonsmoker,21,12,3.1e-4
t3366,Female,Nonsmoker,21,13,3.2e-4
t3366,Female,Nonsmoker,21,14,3.6e-4
t3366,Female,Nonsmoker,21,15,4.3e-4
t3366,Female,Nonsmoker,21,16,5.1e-4
t3366,Female,Nonsmoker,21,17,6e-4
t3366,Female,Nonsmoker,21,18,6.8e-4
t3366,Female,Nonsmoker,21,19,7.6e-4
t3366,Female,Nonsmoker,21,20,8.2e-4
t3366,Female,Nonsmoker,21,21,8.6e-4
t3366,Female,Nonsmoker,21,22,8.6e-4
t3366,Female,Nonsmoker,21,23,8.6e-4
t3366,Female,Nonsmoker,21,24,8.7e-4
t3366,Female,Nonsmoker,21,25,8.7e-4
t3366,Female,Nonsmoker,22,1,1.6e-4
t3366,Female,Nonsmoker,22,2,2e-4
t3366,Female,Nonsmoker,22,3,2.1e-4
t3366,Female,Nonsmoker,22,4,2e-4
t3366,Female,Nonsmoker,22,5,1.9e-4
t3366,Female,Nonsmoker,22,6,1.9e-4
t3366,Female,Nonsmoker,22,7,2e-4
t3366,Female,Nonsmoker,22,8,2.3e-4
t3366,Female,Nonsmoker,22,9,2.6e-4
t3366,Female,Nonsmoker,22,10,2.9e-4
t3366,Female,Nonsmoker,22,11,3e-4
t3366,Female,Nonsmoker,22,12,3.1e-4
t3366,Female,Nonsmoker,22,13,3.3e-4
t3366,Female,Nonsmoker,22,14,3.8e-4
t3366,Female,Nonsmoker,22,15,4.6e-4
t3366,Female,Nonsmoker,22,16,5.4e-4
t3366,Female,Nonsmoker,22,17,6.2e-4
t3366,Female,Nonsmoker,22,18,6.9e-4
t3366,Female,Nonsmoker,22,19,7.6e-4
t3366,Female,Nonsmoker,22,20,8.3e-4
t3366,Female,Nonsmoker,22,21,8.6e-4
t3366,Female,Nonsmoker,22,22,8.6e-4
t3366,Female,Nonsmoker,22,23,8.7e-4
t3366,Female,Nonsmoker,22,24,8.7e-4
t3366,Female,Nonsmoker,22,25,9.1e-4
t3366,Female,Nonsmoker,23,1,1.4e-4
t3366,Female,Nonsmoker,23,2,1.8e-4
t3366,Female,Nonsmoker,23,3,1.9e-4
t3366,Female,Nonsmoker,23,4,1.7e-4
t3366,Female,Nonsmoker,23,5,1.7e-4
t3366,Female,Nonsmoker,23,6,1.8e-4
t3366,Female,Nonsmoker,23,7,2.1e-4
t3366,Female,Nonsmoker,23,8,2.4e-4
t3366,Female,Nonsmoker,23,9,2.7e-4
t3366,Female,Nonsmoker,23,10,2.9e-4
t3366,Female,Nonsmoker,23,11,3e-4
t3366,Female,Nonsmoker,23,12,3.2e-4
t3366,Female,Nonsmoker,23,13,3.5e-4
t3366,Female,Nonsmoker,23,14,4.2e-4
t3366,Female,Nonsmoker,23,15,5e-4
t3366,Female,Nonsmoker,23,16,5.7e-4
t3366,Female,Nonsmoker,23,17,6.3e-4
t3366,Female,Nonsmoker,23,18,6.9e-4
t3366,Female,Nonsmoker,23,19,7.7e-4
t3366,Female,Nonsmoker,23,20,8.3e-4
t3366,Female,Nonsmoker,23,21,8.6e-4
t3366,Female,Nonsmoker,23,22,8.7e-4
t3366,Female,Nonsmoker,23,23,8.7e-4
t3366,Female,Nonsmoker,23,24,9.1e-4
t3366,Female,Nonsmoker,23,25,9.5e-4
t3366,Female,Nonsmoker,24,1,1.3e-4
t3366,Female,Nonsmoker,24,2,1.6e-4
t3366,Female,Nonsmoker,24,3,1.6e-4
t3366,Female,Nonsmoker,24,4,1.6e-4
t3366,Female,Nonsmoker,24,5,1.7e-4
t3366,Female,Nonsmoker,24,6,1.9e-4
t3366,Female,Nonsmoker,24,7,2.2e-4
t3366,Female,Nonsmoker,24,8,2.5e-4
t3366,Female,Nonsmoker,24,9,2.7e-4
t3366,Female,Nonsmoker,24,10,2.9e-4
t3366,Female,Nonsmoker,24,11,3.1e-4
t3366,Female,Nonsmoker,24,12,3.4e-4
t3366,Female,Nonsmoker,24,13,3.9e-4
t3366,Female,Nonsmoker,24,14,4.6e-4
t3366,Female,Nonsmoker,24,15,5.3e-4
t3366,Female,Nonsmoker,24,16,5.9e-4
t3366,Female,Nonsmoker,24,17,6.3e-4
t3366,Female,Nonsmoker,24,18,7e-4
t3366,Female,Nonsmoker,24,19,7.7e-4
t3366,Female,Nonsmoker,24,20,8.3e-4
t3366,Female,Nonsmoker,24,21,8.7e-4
t3366,Female,Nonsmoker,24,22,8.7e-4
t3366,Female,Nonsmoker,24,23,9.1e-4
t3366,Female,Nonsmoker,24,24,9.5e-4
t3366,Female,Nonsmoker,24,25,0.001
t3366,Female,Nonsmoker,25,1,1.1e-4
t3366,Female,Nonsmoker,25,2,1.4e-4
t3366,Female,Nonsmoker,25,3,1.4e-4
t3366,Female,Nonsmoker,25,4,1.5e-4
t3366,Female,Nonsmoker,25,5,1.7e-4
t3366,Female,Nonsmoker,25,6,1.9e-4
t3366,Female,Nonsmoker,25,7,2.2e-4
t3366,Female,Nonsmoker,25,8,2.5e-4
t3366,Female,Nonsmoker,25,9,2.8e-4
t3366,Female,Nonsmoker,25,10,3.1e-4
t3366,Female,Nonsmoker,25,11,3.3e-4
t3366,Female,Nonsmoker,25,12,3.7e-4
t3366,Female,Nonsmoker,25,13,4.3e-4
t3366,Female,Nonsmoker,25,14,5e-4
t3366,Female,Nonsmoker,25,15,5.6e-4
t3366,Female,Nonsmoker,25,16,6e-4
t3366,Female,Nonsmoker,25,17,6.5e-4
t3366,Female,Nonsmoker,25,18,7.1e-4
t3366,Female,Nonsmoker,25,19,7.7e-4
t3366,Female,Nonsmoker,25,20,8.3e-4
t3366,Female,Nonsmoker,25,21,8.7e-4
t3366,Female,Nonsmoker,25,22,9.1e-4
t3366,Female,Nonsmoker,25,23,9.5e-4
t3366,Female,Nonsmoker,25,24,0.001
t3366,Female,Nonsmoker,25,25,0.00107
t3366,Female,Nonsmoker,26,1,9e-5
t3366,Female,Nonsmoker,26,2,1.3e-4
t3366,Female,Nonsmoker,26,3,1.4e-4
t3366,Female,Nonsmoker,26,4,1.5e-4
t3366,Female,Nonsmoker,26,5,1.7e-4
t3366,Female,Nonsmoker,26,6,2e-4
t3366,Female,Nonsmoker,26,7,2.2e-4
t3366,Female,Nonsmoker,26,8,2.6e-4
t3366,Female,Nonsmoker,26,9,2.9e-4
t3366,Female,Nonsmoker,26,10,3.3e-4
t3366,Female,Nonsmoker,26,11,3.6e-4
t3366,Female,Nonsmoker,26,12,4.1e-4
t3366,Female,Nonsmoker,26,13,4.8e-4
t3366,Female,Nonsmoker,26,14,5.5e-4
t3366,Female,Nonsmoker,26,15,5.9e-4
t3366,Female,Nonsmoker,26,16,6.2e-4
t3366,Female,Nonsmoker,26,17,6.6e-4
t3366,Female,Nonsmoker,26,18,7.3e-4
t3366,Female,Nonsmoker,26,19,7.9e-4
t3366,Female,Nonsmoker,26,20,8.5e-4
t3366,Female,Nonsmoker,26,21,9.1e-4
t3366,Female,Nonsmoker,26,22,9.5e-4
t3366,Female,Nonsmoker,26,23,0.001
t3366,Female,Nonsmoker,26,24,0.00107
t3366,Female,Nonsmoker,26,25,0.00115
t3366,Female,Nonsmoker,27,1,8e-5
t3366,Female,Nonsmoker,27,2,1.2e-4
t3366,Female,Nonsmoker,27,3,1.4e-4
t3366,Female,Nonsmoker,27,4,1.5e-4
t3366,Female,Nonsmoker,27,5,1.7e-4
t3366,Female,Nonsmoker,27,6,2e-4
t3366,Female,Nonsmoker,27,7,2.3e-4
t3366,Female,Nonsmoker,27,8,2.7e-4
t3366,Female,Nonsmoker,27,9,3.2e-4
t3366,Female,Nonsmoker,27,10,3.6e-4
t3366,Female,Nonsmoker,27,11,4e-4
t3366,Female,Nonsmoker,27,12,4.6e-4
t3366,Female,Nonsmoker,27,13,5.3e-4
t3366,Female,Nonsmoker,27,14,5.9e-4
t3366,Female,Nonsmoker,27,15,6.2e-4
t3366,Female,Nonsmoker,27,16,6.5e-4
t3366,Female,Nonsmoker,27,17,6.9e-4
t3366,Female,Nonsmoker,27,18,7.5e-4
t3366,Female,Nonsmoker,27,19,8.2e-4
t3366,Female,Nonsmoker,27,20,8.9e-4
t3366,Female,Nonsmoker,27,21,9.5e-4
t3366,Female,Nonsmoker,27,22,0.001
t3366,Female,Nonsmoker,27,23,0.00107
t3366,Female,Nonsmoker,27,24,0.00115
t3366,Female,Nonsmoker,27,25,0.00126
t3366,Female,Nonsmoker,28,1,7e-5
t3366,Female,Nonsmoker,28,2,1.2e-4
t3366,Female,Nonsmoker,28,3,1.4e-4
t3366,Female,Nonsmoker,28,4,1.5e-4
t3366,Female,Nonsmoker,28,5,1.7e-4
t3366,Female,Nonsmoker,28,6,2e-4
t3366,Female,Nonsmoker,28,7,2.4e-4
t3366,Female,Nonsmoker,28,8,2.9e-4
t3366,Female,Nonsmoker,28,9,3.4e-4
t3366,Female,Nonsmoker,28,10,3.9e-4
t3366,Female,Nonsmoker,28,11,4.4e-4
t3366,Female,Nonsmoker,28,12,5.1e-4
t3366,Female,Nonsmoker,28,13,5.8e-4
t3366,Female,Nonsmoker,28,14,6.2e-4
t3366,Female,Nonsmoker,28,15,6.4e-4
t3366,Female,Nonsmoker,28,16,6.7e-4
t3366,Female,Nonsmoker,28,17,7.2e-4
t3366,Female,Nonsmoker,28,18,7.9e-4
t3366,Female,Nonsmoker,28,19,8.6e-4
t3366,Female,Nonsmoker,28,20,0.00093000000000000005
t3366,Female,Nonsmoker,28,21,0.001
t3366,Female,Nonsmoker,28,22,0.00107
t3366,Female,Nonsmoker,28,23,0.00115
t3366,Female,Nonsmoker,28,24,0.00126
t3366,Female,Nonsmoker,28,25,0.0014
t3366,Female,Nonsmoker,29,1,7e-5
t3366,Female,Nonsmoker,29,2,1.2e-4
t3366,Female,Nonsmoker,29,3,1.4e-4
t3366,Female,Nonsmoker,29,4,1.6e-4
t3366,Female,Nonsmoker,29,5,1.8e-4
t3366,Female,Nonsmoker,29,6,2.1e-4
t3366,Female,Nonsmoker,29,7,2.6e-4
t3366,Female,Nonsmoker,29,8,3.2e-4
t3366,Female,Nonsmoker,29,9,3.7e-4
t3366,Female,Nonsmoker,29,10,4.2e-4
t3366,Female,Nonsmoker,29,11,4.8e-4
t3366,Female,Nonsmoker,29,12,5.4e-4
t3366,Female,Nonsmoker,29,13,6e-4
t3366,Female,Nonsmoker,29,14,6.4e-4
t3366,Female,Nonsmoker,29,15,6.6e-4
t3366,Female,Nonsmoker,29,16,7e-4
t3366,Female,Nonsmoker,29,17,7.6e-4
t3366,Female,Nonsmoker,29,18,8.3e-4
t3366,Female,Nonsmoker,29,19,9e-4
t3366,Female,Nonsmoker,29,20,9.9e-4
t3366,Female,Nonsmoker,29,21,0.00107
t3366,Female,Nonsmoker,29,22,0.00115
t3366,Female,Nonsmoker,29,23,0.00126
t3366,Female,Nonsmoker,29,24,0.0014
t3366,Female,Nonsmoker,29,25,0.00158
t3366,Female,Nonsmoker,30,1,7e-5
t3366,Female,Nonsmoker,30,2,1.3e-4
t3366,Female,Nonsmoker,30,3,1.5e-4
t3366,Female,Nonsmoker,30,4,1.6e-4
t3366,Female,Nonsmoker,30,5,1.9e-4
t3366,Female,Nonsmoker,30,6,2.3e-4
t3366,Female,Nonsmoker,30,7,2.9e-4
t3366,Female,Nonsmoker,30,8,3.5e-4
t3366,Female,Nonsmoker,30,9,4e-4
t3366,Female,Nonsmoker,30,10,4.6e-4
t3366,Female,Nonsmoker,30,11,5.1e-4
t3366,Female,Nonsmoker,30,12,5.7e-4
t3366,Female,Nonsmoker,30,13,6.3e-4
t3366,Female,Nonsmoker,30,14,6.6e-4
t3366,Female,Nonsmoker,30,15,6.9e-4
t3366,Female,Nonsmoker,30,16,7.4e-4
t3366,Female,Nonsmoker,30,17,8.2e-4
t3366,Female,Nonsmoker,30,18,9e-4
t3366,Female,Nonsmoker,30,19,9.8e-4
t3366,Female,Nonsmoker,30,20,0.00106
t3366,Female,Nonsmoker,30,21,0.00115
t3366,Female,Nonsmoker,30,22,0.00126
t3366,Female,Nonsmoker,30,23,0.0014
t3366,Female,Nonsmoker,30,24,0.00158
t3366,Female,Nonsmoker,30,25,0.00177
t3366,Female,Nonsmoker,31,1,7e-5
t3366,Female,Nonsmoker,31,2,1.3e-4
t3366,Female,Nonsmoker,31,3,1.5e-4
t3366,Female,Nonsmoker,31,4,1.7e-4
t3366,Female,Nonsmoker,31,5,2.1e-4
t3366,Female,Nonsmoker,31,6,2.6e-4
t3366,Female,Nonsmoker,31,7,3.2e-4
t3366,Female,Nonsmoker,31,8,3.8e-4
t3366,Female,Nonsmoker,31,9,4.3e-4
t3366,Female,Nonsmoker,31,10,4.8e-4
t3366,Female,Nonsmoker,31,11,5.3e-4
t3366,Female,Nonsmoker,31,12,5.9e-4
t3366,Female,Nonsmoker,31,13,6.5e-4
t3366,Female,Nonsmoker,31,14,6.9e-4
t3366,Female,Nonsmoker,31,15,7.3e-4
t3366,Female,Nonsmoker,31,16,8e-4
t3366,Female,Nonsmoker,31,17,8.8e-4
t3366,Female,Nonsmoker,31,18,9.7e-4
t3366,Female,Nonsmoker,31,19,0.00105
t3366,Female,Nonsmoker,31,20,0.00115
t3366,Female,Nonsmoker,31,21,0.00126
t3366,Female,Nonsmoker,31,22,0.0014
t3366,Female,Nonsmoker,31,23,0.00158
t3366,Female,Nonsmoker,31,24,0.00177
t3366,Female,Nonsmoker,31,25,0.00197
t3366,Female,Nonsmoker,32,1,7e-5
t3366,Female,Nonsmoker,32,2,1.4e-4
t3366,Female,Nonsmoker,32,3,1.6e-4
t3366,Female,Nonsmoker,32,4,1.9e-4
t3366,Female,Nonsmoker,32,5,2.4e-4
t3366,Female,Nonsmoker,32,6,2.9e-4
t3366,Female,Nonsmoker,32,7,3.4e-4
t3366,Female,Nonsmoker,32,8,4e-4
t3366,Female,Nonsmoker,32,9,4.5e-4
t3366,Female,Nonsmoker,32,10,5e-4
t3366,Female,Nonsmoker,32,11,5.5e-4
t3366,Female,Nonsmoker,32,12,6.1e-4
t3366,Female,Nonsmoker,32,13,6.8e-4
t3366,Female,Nonsmoker,32,14,7.3e-4
t3366,Female,Nonsmoker,32,15,7.9e-4
t3366,Female,Nonsmoker,32,16,8.7e-4
t3366,Female,Nonsmoker,32,17,9.6e-4
t3366,Female,Nonsmoker,32,18,0.00105
t3366,Female,Nonsmoker,32,19,0.00114
t3366,Female,Nonsmoker,32,20,0.00125
t3366,Female,Nonsmoker,32,21,0.0014
t3366,Female,Nonsmoker,32,22,0.00158
t3366,Female,Nonsmoker,32,23,0.00177
t3366,Female,Nonsmoker,32,24,0.00197
t3366,Female,Nonsmoker,32,25,0.00217
t3366,Female,Nonsmoker,33,1,8e-5
t3366,Female,Nonsmoker,33,2,1.4e-4
t3366,Female,Nonsmoker,33,3,1.8e-4
t3366,Female,Nonsmoker,33,4,2.2e-4
t3366,Female,Nonsmoker,33,5,2.7e-4
t3366,Female,Nonsmoker,33,6,3.2e-4
t3366,Female,Nonsmoker,33,7,3.8e-4
t3366,Female,Nonsmoker,33,8,4.3e-4
t3366,Female,Nonsmoker,33,9,4.7e-4
t3366,Female,Nonsmoker,33,10,5.1e-4
t3366,Female,Nonsmoker,33,11,5.7e-4
t3366,Female,Nonsmoker,33,12,6.3e-4
t3366,Female,Nonsmoker,33,13,7.1e-4
t3366,Female,Nonsmoker,33,14,7.9e-4
t3366,Female,Nonsmoker,33,15,8.6e-4
t3366,Female,Nonsmoker,33,16,9.5e-4
t3366,Female,Nonsmoker,33,17,0.00105
t3366,Female,Nonsmoker,33,18,0.00114
t3366,Female,Nonsmoker,33,19,0.00125
t3366,Female,Nonsmoker,33,20,0.00139
t3366,Female,Nonsmoker,33,21,0.00158
t3366,Female,Nonsmoker,33,22,0.00177
t3366,Female,Nonsmoker,33,23,0.00197
t3366,Female,Nonsmoker,33,24,0.00217
t3366,Female,Nonsmoker,33,25,0.00236
t3366,Female,Nonsmoker,34,1,8e-5
t3366,Female,Nonsmoker,34,2,1.5e-4
t3366,Female,Nonsmoker,34,3,2e-4
t3366,Female,Nonsmoker,34,4,2.5e-4
t3366,Female,Nonsmoker,34,5,3.1e-4
t3366,Female,Nonsmoker,34,6,3.5e-4
t3366,Female,Nonsmoker,34,7,4.1e-4
t3366,Female,Nonsmoker,34,8,4.5e-4
t3366,Female,Nonsmoker,34,9,4.8e-4
t3366,Female,Nonsmoker,34,10,5.3e-4
t3366,Female,Nonsmoker,34,11,5.9e-4
t3366,Female,Nonsmoker,34,12,6.7e-4
t3366,Female,Nonsmoker,34,13,7.7e-4
t3366,Female,Nonsmoker,34,14,8.6e-4
t3366,Female,Nonsmoker,34,15,9.4e-4
t3366,Female,Nonsmoker,34,16,0.00103
t3366,Female,Nonsmoker,34,17,0.00114
t3366,Female,Nonsmoker,34,18,0.00125
t3366,Female,Nonsmoker,34,19,0.00138
t3366,Female,Nonsmoker,34,20,0.00156
t3366,Female,Nonsmoker,34,21,0.00177
t3366,Female,Nonsmoker,34,22,0.00197
t3366,Female,Nonsmoker,34,23,0.00217
t3366,Female,Nonsmoker,34,24,0.00236
t3366,Female,Nonsmoker,34,25,0.00255
t3366,Female,Nonsmoker,35,1,9e-5
t3366,Female,Nonsmoker,35,2,1.5e-4
t3366,Female,Nonsmoker,35,3,2.3e-4
t3366,Female,Nonsmoker,35,4,2.9e-4
t3366,Female,Nonsmoker,35,5,3.4e-4
t3366,Female,Nonsmoker,35,6,3.8e-4
t3366,Female,Nonsmoker,35,7,4.5e-4
t3366,Female,Nonsmoker,35,8,4.8e-4
t3366,Female,Nonsmoker,35,9,5e-4
t3366,Female,Nonsmoker,35,10,5.5e-4
t3366,Female,Nonsmoker,35,11,6.2e-4
t3366,Female,Nonsmoker,35,12,7.3e-4
t3366,Female,Nonsmoker,35,13,8.5e-4
t3366,Female,Nonsmoker,35,14,9.4e-4
t3366,Female,Nonsmoker,35,15,0.00103
t3366,Female,Nonsmoker,35,16,0.00112
t3366,Female,Nonsmoker,35,17,0.00124
t3366,Female,Nonsmoker,35,18,0.00136
t3366,Female,Nonsmoker,35,19,0.00153
t3366,Female,Nonsmoker,35,20,0.00174
t3366,Female,Nonsmoker,35,21,0.00197
t3366,Female,Nonsmoker,35,22,0.00217
t3366,Female,Nonsmoker,35,23,0.00236
t3366,Female,Nonsmoker,35,24,0.00255
t3366,Female,Nonsmoker,35,25,0.00275
t3366,Female,Nonsmoker,36,1,1e-4
t3366,Female,Nonsmoker,36,2,1.7e-4
t3366,Female,Nonsmoker,36,3,2.6e-4
t3366,Female,Nonsmoker,36,4,3.2e-4
t3366,Female,Nonsmoker,36,5,3.7e-4
t3366,Female,Nonsmoker,36,6,4.2e-4
t3366,Female,Nonsmoker,36,7,4.8e-4
t3366,Female,Nonsmoker,36,8,5e-4
t3366,Female,Nonsmoker,36,9,5.3e-4
t3366,Female,Nonsmoker,36,10,5.8e-4
t3366,Female,Nonsmoker,36,11,6.8e-4
t3366,Female,Nonsmoker,36,12,8e-4
t3366,Female,Nonsmoker,36,13,0.00093000000000000005
t3366,Female,Nonsmoker,36,14,0.00103
t3366,Female,Nonsmoker,36,15,0.00112
t3366,Female,Nonsmoker,36,16,0.00122
t3366,Female,Nonsmoker,36,17,0.00134
t3366,Female,Nonsmoker,36,18,0.0015
t3366,Female,Nonsmoker,36,19,0.0017
t3366,Female,Nonsmoker,36,20,0.00193
t3366,Female,Nonsmoker,36,21,0.00217
t3366,Female,Nonsmoker,36,22,0.00236
t3366,Female,Nonsmoker,36,23,0.00255
t3366,Female,Nonsmoker,36,24,0.00275
t3366,Female,Nonsmoker,36,25,0.00298
t3366,Female,Nonsmoker,37,1,1.1e-4
t3366,Female,Nonsmoker,37,2,1.8e-4
t3366,Female,Nonsmoker,37,3,2.8e-4
t3366,Female,Nonsmoker,37,4,3.6e-4
t3366,Female,Nonsmoker,37,5,4.2e-4
t3366,Female,Nonsmoker,37,6,4.7e-4
t3366,Female,Nonsmoker,37,7,5e-4
t3366,Female,Nonsmoker,37,8,5.2e-4
t3366,Female,Nonsmoker,37,9,5.6e-4
t3366,Female,Nonsmoker,37,10,6.4e-4
t3366,Female,Nonsmoker,37,11,7.5e-4
t3366,Female,Nonsmoker,37,12,8.8e-4
t3366,Female,Nonsmoker,37,13,0.00102
t3366,Female,Nonsmoker,37,14,0.00111
t3366,Female,Nonsmoker,37,15,0.00121
t3366,Female,Nonsmoker,37,16,0.00132
t3366,Female,Nonsmoker,37,17,0.00146
t3366,Female,Nonsmoker,37,18,0.00164
t3366,Female,Nonsmoker,37,19,0.00187
t3366,Female,Nonsmoker,37,20,0.00212
t3366,Female,Nonsmoker,37,21,0.00236
t3366,Female,Nonsmoker,37,22,0.00255
t3366,Female,Nonsmoker,37,23,0.00275
t3366,Female,Nonsmoker,37,24,0.00298
t3366,Female,Nonsmoker,37,25,0.00325
t3366,Female,Nonsmoker,38,1,1.2e-4
t3366,Female,Nonsmoker,38,2,1.9e-4
t3366,Female,Nonsmoker,38,3,3e-4
t3366,Female,Nonsmoker,38,4,3.9e-4
t3366,Female,Nonsmoker,38,5,4.5e-4
t3366,Female,Nonsmoker,38,6,4.9e-4
t3366,Female,Nonsmoker,38,7,5.2e-4
t3366,Female,Nonsmoker,38,8,5.5e-4
t3366,Female,Nonsmoker,38,9,6.1e-4
t3366,Female,Nonsmoker,38,10,7.1e-4
t3366,Female,Nonsmoker,38,11,8.4e-4
t3366,Female,Nonsmoker,38,12,9.7e-4
t3366,Female,Nonsmoker,38,13,0.00111
t3366,Female,Nonsmoker,38,14,0.00121
t3366,Female,Nonsmoker,38,15,0.0013
t3366,Female,Nonsmoker,38,16,0.00142
t3366,Female,Nonsmoker,38,17,0.00159
t3366,Female,Nonsmoker,38,18,0.00179
t3366,Female,Nonsmoker,38,19,0.00204
t3366,Female,Nonsmoker,38,20,0.0023
t3366,Female,Nonsmoker,38,21,0.00255
t3366,Female,Nonsmoker,38,22,0.00275
t3366,Female,Nonsmoker,38,23,0.00298
t3366,Female,Nonsmoker,38,24,0.00325
t3366,Female,Nonsmoker,38,25,0.00357
t3366,Female,Nonsmoker,39,1,1.2e-4
t3366,Female,Nonsmoker,39,2,2e-4
t3366,Female,Nonsmoker,39,3,3.1e-4
t3366,Female,Nonsmoker,39,4,4.1e-4
t3366,Female,Nonsmoker,39,5,4.8e-4
t3366,Female,Nonsmoker,39,6,5.2e-4
t3366,Female,Nonsmoker,39,7,5.5e-4
t3366,Female,Nonsmoker,39,8,6e-4
t3366,Female,Nonsmoker,39,9,6.7e-4
t3366,Female,Nonsmoker,39,10,7.9e-4
t3366,Female,Nonsmoker,39,11,0.00093000000000000005
t3366,Female,Nonsmoker,39,12,0.00107
t3366,Female,Nonsmoker,39,13,0.00119
t3366,Female,Nonsmoker,39,14,0.0013
t3366,Female,Nonsmoker,39,15,0.0014
t3366,Female,Nonsmoker,39,16,0.00154
t3366,Female,Nonsmoker,39,17,0.00173
t3366,Female,Nonsmoker,39,18,0.00195
t3366,Female,Nonsmoker,39,19,0.00221
t3366,Female,Nonsmoker,39,20,0.00249
t3366,Female,Nonsmoker,39,21,0.00275
t3366,Female,Nonsmoker,39,22,0.00298
t3366,Female,Nonsmoker,39,23,0.00325
t3366,Female,Nonsmoker,39,24,0.00357
t3366,Female,Nonsmoker,39,25,0.00392
t3366,Female,Nonsmoker,40,1,1.3e-4
t3366,Female,Nonsmoker,40,2,2.1e-4
t3366,Female,Nonsmoker,40,3,3.2e-4
t3366,Female,Nonsmoker,40,4,4.2e-4
t3366,Female,Nonsmoker,40,5,5.1e-4
t3366,Female,Nonsmoker,40,6,5.5e-4
t3366,Female,Nonsmoker,40,7,6e-4
t3366,Female,Nonsmoker,40,8,6.6e-4
t3366,Female,Nonsmoker,40,9,7.4e-4
t3366,Female,Nonsmoker,40,10,8.8e-4
t3366,Female,Nonsmoker,40,11,0.00102
t3366,Female,Nonsmoker,40,12,0.00116
t3366,Female,Nonsmoker,40,13,0.00128
t3366,Female,Nonsmoker,40,14,0.0014
t3366,Female,Nonsmoker,40,15,0.00152
t3366,Female,Nonsmoker,40,16,0.00168
t3366,Female,Nonsmoker,40,17,0.00188
t3366,Female,Nonsmoker,40,18,0.00211
t3366,Female,Nonsmoker,40,19,0.00238
t3366,Female,Nonsmoker,40,20,0.00269
t3366,Female,Nonsmoker,40,21,0.00298
t3366,Female,Nonsmoker,40,22,0.00325
t3366,Female,Nonsmoker,40,23,0.00357
t3366,Female,Nonsmoker,40,24,0.00392
t3366,Female,Nonsmoker,40,25,0.00432
t3366,Female,Nonsmoker,41,1,1.4e-4
t3366,Female,Nonsmoker,41,2,2.2e-4
t3366,Female,Nonsmoker,41,3,3.3e-4
t3366,Female,Nonsmoker,41,4,4.3e-4
t3366,Female,Nonsmoker,41,5,5.3e-4
t3366,Female,Nonsmoker,41,6,6e-4
t3366,Female,Nonsmoker,41,7,6.5e-4
t3366,Female,Nonsmoker,41,8,7.2e-4
t3366,Female,Nonsmoker,41,9,8.2e-4
t3366,Female,Nonsmoker,41,10,9.7e-4
t3366,Female,Nonsmoker,41,11,0.00112
t3366,Female,Nonsmoker,41,12,0.00124
t3366,Female,Nonsmoker,41,13,0.00138
t3366,Female,Nonsmoker,41,14,0.00151
t3366,Female,Nonsmoker,41,15,0.00165
t3366,Female,Nonsmoker,41,16,0.00183
t3366,Female,Nonsmoker,41,17,0.00205
t3366,Female,Nonsmoker,41,18,0.00229
t3366,Female,Nonsmoker,41,19,0.00258
t3366,Female,Nonsmoker,41,20,0.00292
t3366,Female,Nonsmoker,41,21,0.00325
t3366,Female,Nonsmoker,41,22,0.00357
t3366,Female,Nonsmoker,41,23,0.00392
t3366,Female,Nonsmoker,41,24,0.00432
t3366,Female,Nonsmoker,41,25,0.00475
t3366,Female,Nonsmoker,42,1,1.5e-4
t3366,Female,Nonsmoker,42,2,2.4e-4
t3366,Female,Nonsmoker,42,3,3.4e-4
t3366,Female,Nonsmoker,42,4,4.5e-4
t3366,Female,Nonsmoker,42,5,5.8e-4
t3366,Female,Nonsmoker,42,6,6.5e-4
t3366,Female,Nonsmoker,42,7,7e-4
t3366,Female,Nonsmoker,42,8,7.8e-4
t3366,Female,Nonsmoker,42,9,9.1e-4
t3366,Female,Nonsmoker,42,10,0.00106
t3366,Female,Nonsmoker,42,11,0.0012
t3366,Female,Nonsmoker,42,12,0.00133
t3366,Female,Nonsmoker,42,13,0.00148
