table,gender_blend,tobacco,issue_age,duration,q_sel
t3321,50% Male,Nonsmoker,30,5,2.8e-4
t3321,50% Male,Nonsmoker,30,6,3.3e-4
t3321,50% Male,Nonsmoker,30,7,3.8e-4
t3321,50% Male,Nonsmoker,30,8,4.5e-4
t3321,50% Male,Nonsmoker,30,9,5.1e-4
t3321,50% Male,Nonsmoker,30,10,6.1e-4
t3321,50% Male,Nonsmoker,30,11,6.9e-4
t3321,50% Male,Nonsmoker,30,12,7.6e-4
t3321,50% Male,Nonsmoker,30,13,8.2e-4
t3321,50% Male,Nonsmoker,30,14,9e-4
t3321,50% Male,Nonsmoker,30,15,9.6e-4
t3321,50% Male,Nonsmoker,30,16,0.00106
t3321,50% Male,Nonsmoker,30,17,0.00117
t3321,50% Male,Nonsmoker,30,18,0.00128
t3321,50% Male,Nonsmoker,30,19,0.00138
t3321,50% Male,Nonsmoker,30,20,0.00151
t3321,50% Male,Nonsmoker,30,21,0.00166
t3321,50% Male,Nonsmoker,30,22,0.00185
t3321,50% Male,Nonsmoker,30,23,0.00207
t3321,50% Male,Nonsmoker,30,24,0.00232
t3321,50% Male,Nonsmoker,30,25,0.0026
t3321,50% Male,Nonsmoker,31,1,1.3e-4
t3321,50% Male,Nonsmoker,31,2,1.7e-4
t3321,50% Male,Nonsmoker,31,3,2.3e-4
t3321,50% Male,Nonsmoker,31,4,2.6e-4
t3321,50% Male,Nonsmoker,31,5,3e-4
t3321,50% Male,Nonsmoker,31,6,3.4e-4
t3321,50% Male,Nonsmoker,31,7,4e-4
t3321,50% Male,Nonsmoker,31,8,4.7e-4
t3321,50% Male,Nonsmoker,31,9,5.5e-4
t3321,50% Male,Nonsmoker,31,10,6.4e-4
t3321,50% Male,Nonsmoker,31,11,7.1e-4
t3321,50% Male,Nonsmoker,31,12,7.8e-4
t3321,50% Male,Nonsmoker,31,13,8.5e-4
t3321,50% Male,Nonsmoker,31,14,0.00093000000000000005
t3321,50% Male,Nonsmoker,31,15,0.00101
t3321,50% Male,Nonsmoker,31,16,0.00113
t3321,50% Male,Nonsmoker,31,17,0.00125
t3321,50% Male,Nonsmoker,31,18,0.00137
t3321,50% Male,Nonsmoker,31,19,0.00148
t3321,50% Male,Nonsmoker,31,20,0.00163
t3321,50% Male,Nonsmoker,31,21,0.00181
t3321,50% Male,Nonsmoker,31,22,0.00203
t3321,50% Male,Nonsmoker,31,23,0.00228
t3321,50% Male,Nonsmoker,31,24,0.00256
t3321,50% Male,Nonsmoker,31,25,0.00285
t3321,50% Male,Nonsmoker,32,1,1.3e-4
t3321,50% Male,Nonsmoker,32,2,1.8e-4
t3321,50% Male,Nonsmoker,32,3,2.4e-4
t3321,50% Male,Nonsmoker,32,4,2.8e-4
t3321,50% Male,Nonsmoker,32,5,3.2e-4
t3321,50% Male,Nonsmoker,32,6,3.7e-4
t3321,50% Male,Nonsmoker,32,7,4.4e-4
t3321,50% Male,Nonsmoker,32,8,5.1e-4
t3321,50% Male,Nonsmoker,32,9,5.9e-4
t3321,50% Male,Nonsmoker,32,10,6.8e-4
t3321,50% Male,Nonsmoker,32,11,7.4e-4
t3321,50% Male,Nonsmoker,32,12,8.1e-4
t3321,50% Male,Nonsmoker,32,13,9e-4
t3321,50% Male,Nonsmoker,32,14,9.7e-4
t3321,50% Male,Nonsmoker,32,15,0.00108
t3321,50% Male,Nonsmoker,32,16,0.00121
t3321,50% Male,Nonsmoker,32,17,0.00134
t3321,50% Male,Nonsmoker,32,18,0.00146
t3321,50% Male,Nonsmoker,32,19,0.0016
t3321,50% Male,Nonsmoker,32,20,0.00176
t3321,50% Male,Nonsmoker,32,21,0.00198
t3321,50% Male,Nonsmoker,32,22,0.00224
t3321,50% Male,Nonsmoker,32,23,0.00252
t3321,50% Male,Nonsmoker,32,24,0.00281
t3321,50% Male,Nonsmoker,32,25,0.00309
t3321,50% Male,Nonsmoker,33,1,1.3e-4
t3321,50% Male,Nonsmoker,33,2,1.8e-4
t3321,50% Male,Nonsmoker,33,3,2.6e-4
t3321,50% Male,Nonsmoker,33,4,3.1e-4
t3321,50% Male,Nonsmoker,33,5,3.5e-4
t3321,50% Male,Nonsmoker,33,6,4.1e-4
t3321,50% Male,Nonsmoker,33,7,4.8e-4
t3321,50% Male,Nonsmoker,33,8,5.5e-4
t3321,50% Male,Nonsmoker,33,9,6.3e-4
t3321,50% Male,Nonsmoker,33,10,7.1e-4
t3321,50% Male,Nonsmoker,33,11,7.7e-4
t3321,50% Male,Nonsmoker,33,12,8.4e-4
t3321,50% Male,Nonsmoker,33,13,9.4e-4
t3321,50% Male,Nonsmoker,33,14,0.00105
t3321,50% Male,Nonsmoker,33,15,0.00117
t3321,50% Male,Nonsmoker,33,16,0.0013
t3321,50% Male,Nonsmoker,33,17,0.00145
t3321,50% Male,Nonsmoker,33,18,0.00158
t3321,50% Male,Nonsmoker,33,19,0.00173
t3321,50% Male,Nonsmoker,33,20,0.00193
t3321,50% Male,Nonsmoker,33,21,0.00218
t3321,50% Male,Nonsmoker,33,22,0.00247
t3321,50% Male,Nonsmoker,33,23,0.00276
t3321,50% Male,Nonsmoker,33,24,0.00305
t3321,50% Male,Nonsmoker,33,25,0.00332
t3321,50% Male,Nonsmoker,34,1,1.4e-4
t3321,50% Male,Nonsmoker,34,2,1.9e-4
t3321,50% Male,Nonsmoker,34,3,2.8e-4
t3321,50% Male,Nonsmoker,34,4,3.3e-4
t3321,50% Male,Nonsmoker,34,5,3.9e-4
t3321,50% Male,Nonsmoker,34,6,4.5e-4
t3321,50% Male,Nonsmoker,34,7,5.2e-4
t3321,50% Male,Nonsmoker,34,8,6e-4
t3321,50% Male,Nonsmoker,34,9,6.7e-4
t3321,50% Male,Nonsmoker,34,10,7.4e-4
t3321,50% Male,Nonsmoker,34,11,8.1e-4
t3321,50% Male,Nonsmoker,34,12,8.8e-4
t3321,50% Male,Nonsmoker,34,13,0.001
t3321,50% Male,Nonsmoker,34,14,0.00113
t3321,50% Male,Nonsmoker,34,15,0.00126
t3321,50% Male,Nonsmoker,34,16,0.0014
t3321,50% Male,Nonsmoker,34,17,0.00155
t3321,50% Male,Nonsmoker,34,18,0.0017
t3321,50% Male,Nonsmoker,34,19,0.00188
t3321,50% Male,Nonsmoker,34,20,0.00211
t3321,50% Male,Nonsmoker,34,21,0.00241
t3321,50% Male,Nonsmoker,34,22,0.00271
t3321,50% Male,Nonsmoker,34,23,0.00301
t3321,50% Male,Nonsmoker,34,24,0.0033
t3321,50% Male,Nonsmoker,34,25,0.00356
t3321,50% Male,Nonsmoker,35,1,1.5e-4
t3321,50% Male,Nonsmoker,35,2,2e-4
t3321,50% Male,Nonsmoker,35,3,3.1e-4
t3321,50% Male,Nonsmoker,35,4,3.7e-4
t3321,50% Male,Nonsmoker,35,5,4.3e-4
t3321,50% Male,Nonsmoker,35,6,4.9e-4
t3321,50% Male,Nonsmoker,35,7,5.6e-4
t3321,50% Male,Nonsmoker,35,8,6.4e-4
t3321,50% Male,Nonsmoker,35,9,7e-4
t3321,50% Male,Nonsmoker,35,10,7.7e-4
t3321,50% Male,Nonsmoker,35,11,8.4e-4
t3321,50% Male,Nonsmoker,35,12,9.6e-4
t3321,50% Male,Nonsmoker,35,13,0.0011
t3321,50% Male,Nonsmoker,35,14,0.00123
t3321,50% Male,Nonsmoker,35,15,0.00136
t3321,50% Male,Nonsmoker,35,16,0.00151
t3321,50% Male,Nonsmoker,35,17,0.00167
t3321,50% Male,Nonsmoker,35,18,0.00183
t3321,50% Male,Nonsmoker,35,19,0.00205
t3321,50% Male,Nonsmoker,35,20,0.00233
t3321,50% Male,Nonsmoker,35,21,0.00265
t3321,50% Male,Nonsmoker,35,22,0.00296
t3321,50% Male,Nonsmoker,35,23,0.00327
t3321,50% Male,Nonsmoker,35,24,0.00355
t3321,50% Male,Nonsmoker,35,25,0.00383
t3321,50% Male,Nonsmoker,36,1,1.5e-4
t3321,50% Male,Nonsmoker,36,2,2.1e-4
t3321,50% Male,Nonsmoker,36,3,3.4e-4
t3321,50% Male,Nonsmoker,36,4,4e-4
t3321,50% Male,Nonsmoker,36,5,4.7e-4
t3321,50% Male,Nonsmoker,36,6,5.4e-4
t3321,50% Male,Nonsmoker,36,7,6.1e-4
t3321,50% Male,Nonsmoker,36,8,6.8e-4
t3321,50% Male,Nonsmoker,36,9,7.5e-4
t3321,50% Male,Nonsmoker,36,10,8.1e-4
t3321,50% Male,Nonsmoker,36,11,9.2e-4
t3321,50% Male,Nonsmoker,36,12,0.00105
t3321,50% Male,Nonsmoker,36,13,0.0012
t3321,50% Male,Nonsmoker,36,14,0.00133
t3321,50% Male,Nonsmoker,36,15,0.00147
t3321,50% Male,Nonsmoker,36,16,0.00162
t3321,50% Male,Nonsmoker,36,17,0.00179
t3321,50% Male,Nonsmoker,36,18,0.00199
t3321,50% Male,Nonsmoker,36,19,0.00225
t3321,50% Male,Nonsmoker,36,20,0.00256
t3321,50% Male,Nonsmoker,36,21,0.00291
t3321,50% Male,Nonsmoker,36,22,0.00323
t3321,50% Male,Nonsmoker,36,23,0.00354
t3321,50% Male,Nonsmoker,36,24,0.00383
t3321,50% Male,Nonsmoker,36,25,0.00415
t3321,50% Male,Nonsmoker,37,1,1.6e-4
t3321,50% Male,Nonsmoker,37,2,2.3e-4
t3321,50% Male,Nonsmoker,37,3,3.6e-4
t3321,50% Male,Nonsmoker,37,4,4.6e-4
t3321,50% Male,Nonsmoker,37,5,5.3e-4
t3321,50% Male,Nonsmoker,37,6,5.9e-4
t3321,50% Male,Nonsmoker,37,7,6.6e-4
t3321,50% Male,Nonsmoker,37,8,7.2e-4
t3321,50% Male,Nonsmoker,37,9,7.8e-4
t3321,50% Male,Nonsmoker,37,10,8.8e-4
t3321,50% Male,Nonsmoker,37,11,0.00101
t3321,50% Male,Nonsmoker,37,12,0.00115
t3321,50% Male,Nonsmoker,37,13,0.0013
t3321,50% Male,Nonsmoker,37,14,0.00145
t3321,50% Male,Nonsmoker,37,15,0.00159
t3321,50% Male,Nonsmoker,37,16,0.00175
t3321,50% Male,Nonsmoker,37,17,0.00194
t3321,50% Male,Nonsmoker,37,18,0.00217
t3321,50% Male,Nonsmoker,37,19,0.00246
t3321,50% Male,Nonsmoker,37,20,0.00282
t3321,50% Male,Nonsmoker,37,21,0.00318
t3321,50% Male,Nonsmoker,37,22,0.00351
t3321,50% Male,Nonsmoker,37,23,0.00382
t3321,50% Male,Nonsmoker,37,24,0.00415
t3321,50% Male,Nonsmoker,37,25,0.00453
t3321,50% Male,Nonsmoker,38,1,1.6e-4
t3321,50% Male,Nonsmoker,38,2,2.5e-4
t3321,50% Male,Nonsmoker,38,3,3.9e-4
t3321,50% Male,Nonsmoker,38,4,4.9e-4
t3321,50% Male,Nonsmoker,38,5,5.6e-4
t3321,50% Male,Nonsmoker,38,6,6.4e-4
t3321,50% Male,Nonsmoker,38,7,7.1e-4
t3321,50% Male,Nonsmoker,38,8,7.7e-4
t3321,50% Male,Nonsmoker,38,9,8.5e-4
t3321,50% Male,Nonsmoker,38,10,9.7e-4
t3321,50% Male,Nonsmoker,38,11,0.00111
t3321,50% Male,Nonsmoker,38,12,0.00126
t3321,50% Male,Nonsmoker,38,13,0.00142
t3321,50% Male,Nonsmoker,38,14,0.00157
t3321,50% Male,Nonsmoker,38,15,0.00171
t3321,50% Male,Nonsmoker,38,16,0.00189
t3321,50% Male,Nonsmoker,38,17,0.00211
t3321,50% Male,Nonsmoker,38,18,0.00237
t3321,50% Male,Nonsmoker,38,19,0.00271
t3321,50% Male,Nonsmoker,38,20,0.0031
t3321,50% Male,Nonsmoker,38,21,0.00349
t3321,50% Male,Nonsmoker,38,22,0.00382
t3321,50% Male,Nonsmoker,38,23,0.00415
t3321,50% Male,Nonsmoker,38,24,0.00453
t3321,50% Male,Nonsmoker,38,25,0.00499
t3321,50% Male,Nonsmoker,39,1,1.7e-4
t3321,50% Male,Nonsmoker,39,2,2.8e-4
t3321,50% Male,Nonsmoker,39,3,4.2e-4
t3321,50% Male,Nonsmoker,39,4,5.2e-4
t3321,50% Male,Nonsmoker,39,5,6.1e-4
t3321,50% Male,Nonsmoker,39,6,6.9e-4
t3321,50% Male,Nonsmoker,39,7,7.5e-4
t3321,50% Male,Nonsmoker,39,8,8.3e-4
t3321,50% Male,Nonsmoker,39,9,0.00093000000000000005
t3321,50% Male,Nonsmoker,39,10,0.00107
t3321,50% Male,Nonsmoker,39,11,0.00123
t3321,50% Male,Nonsmoker,39,12,0.00138
t3321,50% Male,Nonsmoker,39,13,0.00154
t3321,50% Male,Nonsmoker,39,14,0.0017
t3321,50% Male,Nonsmoker,39,15,0.0018600000000000001
t3321,50% Male,Nonsmoker,39,16,0.00205
t3321,50% Male,Nonsmoker,39,17,0.0023
t3321,50% Male,Nonsmoker,39,18,0.00261
t3321,50% Male,Nonsmoker,39,19,0.00299
t3321,50% Male,Nonsmoker,39,20,0.00341
t3321,50% Male,Nonsmoker,39,21,0.00381
t3321,50% Male,Nonsmoker,39,22,0.00415
t3321,50% Male,Nonsmoker,39,23,0.00453
t3321,50% Male,Nonsmoker,39,24,0.00497
t3321,50% Male,Nonsmoker,39,25,0.00553
t3321,50% Male,Nonsmoker,40,1,1.8e-4
t3321,50% Male,Nonsmoker,40,2,3.1e-4
t3321,50% Male,Nonsmoker,40,3,4.5e-4
t3321,50% Male,Nonsmoker,40,4,5.5e-4
t3321,50% Male,Nonsmoker,40,5,6.6e-4
t3321,50% Male,Nonsmoker,40,6,7.3e-4
t3321,50% Male,Nonsmoker,40,7,8.1e-4
t3321,50% Male,Nonsmoker,40,8,9e-4
t3321,50% Male,Nonsmoker,40,9,0.00102
t3321,50% Male,Nonsmoker,40,10,0.00119
t3321,50% Male,Nonsmoker,40,11,0.00135
t3321,50% Male,Nonsmoker,40,12,0.00151
t3321,50% Male,Nonsmoker,40,13,0.00167
t3321,50% Male,Nonsmoker,40,14,0.00185
t3321,50% Male,Nonsmoker,40,15,0.00202
t3321,50% Male,Nonsmoker,40,16,0.00225
t3321,50% Male,Nonsmoker,40,17,0.00254
t3321,50% Male,Nonsmoker,40,18,0.00289
t3321,50% Male,Nonsmoker,40,19,0.00331
t3321,50% Male,Nonsmoker,40,20,0.00375
t3321,50% Male,Nonsmoker,40,21,0.00415
t3321,50% Male,Nonsmoker,40,22,0.00453
t3321,50% Male,Nonsmoker,40,23,0.00495
t3321,50% Male,Nonsmoker,40,24,0.00548
t3321,50% Male,Nonsmoker,40,25,0.00613
t3321,50% Male,Nonsmoker,41,1,2e-4
t3321,50% Male,Nonsmoker,41,2,3.4e-4
t3321,50% Male,Nonsmoker,41,3,4.7e-4
t3321,50% Male,Nonsmoker,41,4,5.9e-4
t3321,50% Male,Nonsmoker,41,5,7e-4
t3321,50% Male,Nonsmoker,41,6,7.9e-4
t3321,50% Male,Nonsmoker,41,7,8.7e-4
t3321,50% Male,Nonsmoker,41,8,9.7e-4
t3321,50% Male,Nonsmoker,41,9,0.00112
t3321,50% Male,Nonsmoker,41,10,0.0013
t3321,50% Male,Nonsmoker,41,11,0.00147
t3321,50% Male,Nonsmoker,41,12,0.00163
t3321,50% Male,Nonsmoker,41,13,0.00182
t3321,50% Male,Nonsmoker,41,14,0.00201
t3321,50% Male,Nonsmoker,41,15,0.00222
t3321,50% Male,Nonsmoker,41,16,0.00248
t3321,50% Male,Nonsmoker,41,17,0.00282
t3321,50% Male,Nonsmoker,41,18,0.00321
t3321,50% Male,Nonsmoker,41,19,0.00366
t3321,50% Male,Nonsmoker,41,20,0.00411
t3321,50% Male,Nonsmoker,41,21,0.00453
t3321,50% Male,Nonsmoker,41,22,0.00494
t3321,50% Male,Nonsmoker,41,23,0.00544
t3321,50% Male,Nonsmoker,41,24,0.00608
t3321,50% Male,Nonsmoker,41,25,0.00675
t3321,50% Male,Nonsmoker,42,1,2.2e-4
t3321,50% Male,Nonsmoker,42,2,3.7e-4
t3321,50% Male,Nonsmoker,42,3,5e-4
t3321,50% Male,Nonsmoker,42,4,6.3e-4
t3321,50% Male,Nonsmoker,42,5,7.6e-4
t3321,50% Male,Nonsmoker,42,6,8.5e-4
t3321,50% Male,Nonsmoker,42,7,0.00093000000000000005
t3321,50% Male,Nonsmoker,42,8,0.00105
t3321,50% Male,Nonsmoker,42,9,0.00123
t3321,50% Male,Nonsmoker,42,10,0.00141
t3321,50% Male,Nonsmoker,42,11,0.00158
t3321,50% Male,Nonsmoker,42,12,0.00176
t3321,50% Male,Nonsmoker,42,13,0.00197
t3321,50% Male,Nonsmoker,42,14,0.0022
t3321,50% Male,Nonsmoker,42,15,0.00245
t3321,50% Male,Nonsmoker,42,16,0.00276
t3321,50% Male,Nonsmoker,42,17,0.00314
t3321,50% Male,Nonsmoker,42,18,0.00357
t3321,50% Male,Nonsmoker,42,19,0.00403
t3321,50% Male,Nonsmoker,42,20,0.00449
t3321,50% Male,Nonsmoker,42,21,0.00494
t3321,50% Male,Nonsmoker,42,22,0.0054
t3321,50% Male,Nonsmoker,42,23,0.00598
t3321,50% Male,Nonsmoker,42,24,0.00667
t3321,50% Male,Nonsmoker,42,25,0.00742
t3321,50% Male,Nonsmoker,43,1,2.5e-4
t3321,50% Male,Nonsmoker,43,2,4.1e-4
t3321,50% Male,Nonsmoker,43,3,5.3e-4
t3321,50% Male,Nonsmoker,43,4,6.9e-4
t3321,50% Male,Nonsmoker,43,5,8.1e-4
t3321,50% Male,Nonsmoker,43,6,9e-4
t3321,50% Male,Nonsmoker,43,7,9.9e-4
t3321,50% Male,Nonsmoker,43,8,0.00114
t3321,50% Male,Nonsmoker,43,9,0.00133
t3321,50% Male,Nonsmoker,43,10,0.00153
t3321,50% Male,Nonsmoker,43,11,0.0017
t3321,50% Male,Nonsmoker,43,12,0.0019
t3321,50% Male,Nonsmoker,43,13,0.00216
t3321,50% Male,Nonsmoker,43,14,0.00243
t3321,50% Male,Nonsmoker,43,15,0.00271
t3321,50% Male,Nonsmoker,43,16,0.00307
t3321,50% Male,Nonsmoker,43,17,0.0035
t3321,50% Male,Nonsmoker,43,18,0.00397
t3321,50% Male,Nonsmoker,43,19,0.00444
t3321,50% Male,Nonsmoker,43,20,0.0049
t3321,50% Male,Nonsmoker,43,21,0.00538
t3321,50% Male,Nonsmoker,43,22,0.00593
t3321,50% Male,Nonsmoker,43,23,0.00659
t3321,50% Male,Nonsmoker,43,24,0.00734
t3321,50% Male,Nonsmoker,43,25,0.00816
t3321,50% Male,Nonsmoker,44,1,2.9e-4
t3321,50% Male,Nonsmoker,44,2,4.3e-4
t3321,50% Male,Nonsmoker,44,3,5.7e-4
t3321,50% Male,Nonsmoker,44,4,7.6e-4
t3321,50% Male,Nonsmoker,44,5,8.7e-4
t3321,50% Male,Nonsmoker,44,6,9.6e-4
t3321,50% Male,Nonsmoker,44,7,0.00107
t3321,50% Male,Nonsmoker,44,8,0.00124
t3321,50% Male,Nonsmoker,44,9,0.00144
t3321,50% Male,Nonsmoker,44,10,0.00164
t3321,50% Male,Nonsmoker,44,11,0.00183
t3321,50% Male,Nonsmoker,44,12,0.00207
t3321,50% Male,Nonsmoker,44,13,0.00237
t3321,50% Male,Nonsmoker,44,14,0.00267
t3321,50% Male,Nonsmoker,44,15,0.003
t3321,50% Male,Nonsmoker,44,16,0.0034
t3321,50% Male,Nonsmoker,44,17,0.00388
t3321,50% Male,Nonsmoker,44,18,0.00435
t3321,50% Male,Nonsmoker,44,19,0.00482
t3321,50% Male,Nonsmoker,44,20,0.00532
t3321,50% Male,Nonsmoker,44,21,0.00588
t3321,50% Male,Nonsmoker,44,22,0.00653
t3321,50% Male,Nonsmoker,44,23,0.00727
t3321,50% Male,Nonsmoker,44,24,0.0081
t3321,50% Male,Nonsmoker,44,25,0.00899
t3321,50% Male,Nonsmoker,45,1,3.3e-4
t3321,50% Male,Nonsmoker,45,2,4.5e-4
t3321,50% Male,Nonsmoker,45,3,6.2e-4
t3321,50% Male,Nonsmoker,45,4,8.4e-4
t3321,50% Male,Nonsmoker,45,5,0.00093000000000000005
t3321,50% Male,Nonsmoker,45,6,0.00103
t3321,50% Male,Nonsmoker,45,7,0.00117
t3321,50% Male,Nonsmoker,45,8,0.00136
t3321,50% Male,Nonsmoker,45,9,0.00155
t3321,50% Male,Nonsmoker,45,10,0.00176
t3321,50% Male,Nonsmoker,45,11,0.00198
t3321,50% Male,Nonsmoker,45,12,0.00227
t3321,50% Male,Nonsmoker,45,13,0.00261
t3321,50% Male,Nonsmoker,45,14,0.00295
t3321,50% Male,Nonsmoker,45,15,0.00332
t3321,50% Male,Nonsmoker,45,16,0.00376
t3321,50% Male,Nonsmoker,45,17,0.00427
t3321,50% Male,Nonsmoker,45,18,0.00477
t3321,50% Male,Nonsmoker,45,19,0.00526
t3321,50% Male,Nonsmoker,45,20,0.00582
t3321,50% Male,Nonsmoker,45,21,0.00645
t3321,50% Male,Nonsmoker,45,22,0.00722
t3321,50% Male,Nonsmoker,45,23,0.00807
t3321,50% Male,Nonsmoker,45,24,0.00897
t3321,50% Male,Nonsmoker,45,25,0.00995
t3321,50% Male,Nonsmoker,46,1,3.8e-4
t3321,50% Male,Nonsmoker,46,2,4.6e-4
t3321,50% Male,Nonsmoker,46,3,6.8e-4
t3321,50% Male,Nonsmoker,46,4,9e-4
t3321,50% Male,Nonsmoker,46,5,0.001
t3321,50% Male,Nonsmoker,46,6,0.00112
t3321,50% Male,Nonsmoker,46,7,0.00129
t3321,50% Male,Nonsmoker,46,8,0.00148
t3321,50% Male,Nonsmoker,46,9,0.00168
t3321,50% Male,Nonsmoker,46,10,0.0019
t3321,50% Male,Nonsmoker,46,11,0.00217
t3321,50% Male,Nonsmoker,46,12,0.0025
t3321,50% Male,Nonsmoker,46,13,0.00287
t3321,50% Male,Nonsmoker,46,14,0.00325
t3321,50% Male,Nonsmoker,46,15,0.00365
t3321,50% Male,Nonsmoker,46,16,0.00415
t3321,50% Male,Nonsmoker,46,17,0.00469
t3321,50% Male,Nonsmoker,46,18,0.0052
t3321,50% Male,Nonsmoker,46,19,0.00575
t3321,50% Male,Nonsmoker,46,20,0.00636
t3321,50% Male,Nonsmoker,46,21,0.0071
t3321,50% Male,Nonsmoker,46,22,0.00801
t3321,50% Male,Nonsmoker,46,23,0.00893
t3321,50% Male,Nonsmoker,46,24,0.00993
t3321,50% Male,Nonsmoker,46,25,0.01108
t3321,50% Male,Nonsmoker,47,1,4.1e-4
t3321,50% Male,Nonsmoker,47,2,4.8e-4
t3321,50% Male,Nonsmoker,47,3,7.6e-4
t3321,50% Male,Nonsmoker,47,4,9.7e-4
t3321,50% Male,Nonsmoker,47,5,0.00109
t3321,50% Male,Nonsmoker,47,6,0.00124
t3321,50% Male,Nonsmoker,47,7,0.00142
t3321,50% Male,Nonsmoker,47,8,0.00162
t3321,50% Male,Nonsmoker,47,9,0.00182
t3321,50% Male,Nonsmoker,47,10,0.00208
t3321,50% Male,Nonsmoker,47,11,0.00239
t3321,50% Male,Nonsmoker,47,12,0.00276
t3321,50% Male,Nonsmoker,47,13,0.00316
t3321,50% Male,Nonsmoker,47,14,0.00356
t3321,50% Male,Nonsmoker,47,15,0.00402
t3321,50% Male,Nonsmoker,47,16,0.00456
t3321,50% Male,Nonsmoker,47,17,0.00514
t3321,50% Male,Nonsmoker,47,18,0.00569
t3321,50% Male,Nonsmoker,47,19,0.00627
t3321,50% Male,Nonsmoker,47,20,0.00695
t3321,50% Male,Nonsmoker,47,21,0.00785
t3321,50% Male,Nonsmoker,47,22,0.0089
t3321,50% Male,Nonsmoker,47,23,0.00992
t3321,50% Male,Nonsmoker,47,24,0.01106
t3321,50% Male,Nonsmoker,47,25,0.01238
t3321,50% Male,Nonsmoker,48,1,4.4e-4
t3321,50% Male,Nonsmoker,48,2,5.1e-4
t3321,50% Male,Nonsmoker,48,3,8.5e-4
t3321,50% Male,Nonsmoker,48,4,0.00105
t3321,50% Male,Nonsmoker,48,5,0.00121
t3321,50% Male,Nonsmoker,48,6,0.00138
t3321,50% Male,Nonsmoker,48,7,0.00158
t3321,50% Male,Nonsmoker,48,8,0.00177
t3321,50% Male,Nonsmoker,48,9,0.00198
t3321,50% Male,Nonsmoker,48,10,0.00228
t3321,50% Male,Nonsmoker,48,11,0.00264
t3321,50% Male,Nonsmoker,48,12,0.00305
t3321,50% Male,Nonsmoker,48,13,0.00348
t3321,50% Male,Nonsmoker,48,14,0.00391
t3321,50% Male,Nonsmoker,48,15,0.00441
t3321,50% Male,Nonsmoker,48,16,0.00501
t3321,50% Male,Nonsmoker,48,17,0.00564
t3321,50% Male,Nonsmoker,48,18,0.00623
t3321,50% Male,Nonsmoker,48,19,0.00687
t3321,50% Male,Nonsmoker,48,20,0.00766
t3321,50% Male,Nonsmoker,48,21,0.00872
t3321,50% Male,Nonsmoker,48,22,0.00991
t3321,50% Male,Nonsmoker,48,23,0.01105
t3321,50% Male,Nonsmoker,48,24,0.01237
t3321,50% Male,Nonsmoker,48,25,0.0139
t3321,50% Male,Nonsmoker,49,1,4.6e-4
t3321,50% Male,Nonsmoker,49,2,5.7e-4
t3321,50% Male,Nonsmoker,49,3,9.6e-4
t3321,50% Male,Nonsmoker,49,4,0.00116
t3321,50% Male,Nonsmoker,49,5,0.00134
t3321,50% Male,Nonsmoker,49,6,0.00154
t3321,50% Male,Nonsmoker,49,7,0.00173
t3321,50% Male,Nonsmoker,49,8,0.00192
t3321,50% Male,Nonsmoker,49,9,0.00217
t3321,50% Male,Nonsmoker,49,10,0.00252
t3321,50% Male,Nonsmoker,49,11,0.00292
t3321,50% Male,Nonsmoker,49,12,0.00334
t3321,50% Male,Nonsmoker,49,13,0.00379
t3321,50% Male,Nonsmoker,49,14,0.00426
t3321,50% Male,Nonsmoker,49,15,0.0048
t3321,50% Male,Nonsmoker,49,16,0.00546
t3321,50% Male,Nonsmoker,49,17,0.00613
t3321,50% Male,Nonsmoker,49,18,0.00678
t3321,50% Male,Nonsmoker,49,19,0.00751
t3321,50% Male,Nonsmoker,49,20,0.00845
t3321,50% Male,Nonsmoker,49,21,0.0097
t3321,50% Male,Nonsmoker,49,22,0.01103
t3321,50% Male,Nonsmoker,49,23,0.01235
t3321,50% Male,Nonsmoker,49,24,0.01388
t3321,50% Male,Nonsmoker,49,25,0.01566
t3321,50% Male,Nonsmoker,50,1,4.7e-4
t3321,50% Male,Nonsmoker,50,2,6.7e-4
t3321,50% Male,Nonsmoker,50,3,0.00108
t3321,50% Male,Nonsmoker,50,4,0.00128
t3321,50% Male,Nonsmoker,50,5,0.00149
t3321,50% Male,Nonsmoker,50,6,0.0017
t3321,50% Male,Nonsmoker,50,7,0.00189
t3321,50% Male,Nonsmoker,50,8,0.00209
t3321,50% Male,Nonsmoker,50,9,0.00239
t3321,50% Male,Nonsmoker,50,10,0.0028
t3321,50% Male,Nonsmoker,50,11,0.00321
t3321,50% Male,Nonsmoker,50,12,0.00363
t3321,50% Male,Nonsmoker,50,13,0.00409
t3321,50% Male,Nonsmoker,50,14,0.00461
t3321,50% Male,Nonsmoker,50,15,0.00522
t3321,50% Male,Nonsmoker,50,16,0.00594
t3321,50% Male,Nonsmoker,50,17,0.00667
t3321,50% Male,Nonsmoker,50,18,0.00738
t3321,50% Male,Nonsmoker,50,19,0.00823
t3321,50% Male,Nonsmoker,50,20,0.00935
t3321,50% Male,Nonsmoker,50,21,0.01079
t3321,50% Male,Nonsmoker,50,22,0.01226
t3321,50% Male,Nonsmoker,50,23,0.01382
t3321,50% Male,Nonsmoker,50,24,0.01565
t3321,50% Male,Nonsmoker,50,25,0.01772
t3321,50% Male,Nonsmoker,51,1,4.7e-4
t3321,50% Male,Nonsmoker,51,2,8.1e-4
t3321,50% Male,Nonsmoker,51,3,0.00121
